Yield_CT,Yield_change,Latitude,Longitude,Crop,Crop_rotation_CT,Soil_cover_CT,Weed_pest_control_CT,P,E,PB,Tave,Tmax,Tmin,ST
12700.0,0.0079,42.02,-93.75,maize,1,0.0,1.0,447.3,549.174,-101.874,19.25,30.55226,2.8713,Loam
1130.0,0.6283,35.18,-102.08,wheat.winter,0,1.0,1.0,303.8,588.327,-284.527,12.24444,31.3493,-4.446,Loam
1919.0,0.0505,-24.62,150.87,wheat.winter,0,0.0,1.0,126.7,500.312,-373.612,17.64286,29.35184,6.32281,Loam
4730.0,0.0402,41.52,-99.87,maize,0,0.0,1.0,480.8,518.995,-38.195,17.36667,29.7583,2.0238,Sandy loam
900.0,0.2222,-36.3,145.75,wheat.winter,0,0.0,1.0,953.5,286.068,667.432,11.07143,21.71518,3.71368,Loam
7600.0,-0.0395,39.03,-85.52,maize,0,0.0,1.0,497.0,486.454,10.546,19.85,29.66522,5.8443,Loam
6093.0,-0.2893,41.12,-96.5,maize,0,0.0,1.0,806.4,537.739,268.661,18.8,29.28899,5.86404,Loam
940.0,0.1596,35.93,37.17,barley.winter,0,0.0,1.0,366.900003,518.0207122,-151.121,17.27500004,32.40606283,3.563775586,Clay loam
8000.0,-0.15,7.5,3.9,maize,0,0.0,1.0,781.2,457.77,323.43,27.38,33.76276,22.5147,Sandy clay loam
8442.0,-0.0211,28.25,116.92,rice,0,1.0,1.0,1249.5,330.209,919.291,20.925,30.2299,9.67605,Clay loam
3980.0,-0.093,64.68,25.08,barley.spring,0,0.0,1.0,252.1,296.794,-44.694,12.34,24.40891,3.2178,Sandy clay loam
6000.0,-0.0417,44.45,26.52,wheat.winter,1,0.0,1.0,688.1,615.517,72.583,12.90909,31.54318,-2.96725,Clay loam
3300.0,-0.0606,40.42,-83.25,soybean,0,0.0,1.0,487.1,527.38,-40.28,20.1,30.3156,5.52771,Loam
1112.0,0.0603,31.28,-92.13,cotton,1,0.0,1.0,931.7,623.708,307.992,24.73333,33.03311,14.49286,Loam
5400.0,0.0185,25.58,85.4,rice,0,0.0,1.0,433.3,462.081,-28.781,28.42,34.44553,18.43218,Loam
2090.0,-0.11,-20.35,32.35,cotton,0,0.0,1.0,528.4,881.308,-352.908,26.4,30.45016,12.65897,Sandy clay
963.0,-0.0976,50.29,-107.79,wheat.spring,0,0.0,1.0,213.699996,405.5630162,-191.863,16.01999989,25.14972738,5.692740377,Loam
4030.0,-0.0571,-20.35,32.35,cotton,0,0.0,1.0,461.8,899.826,-438.026,26.7625,31.28425,14.79527,Sandy clay
4809.0,-0.2,35.33,111.28,wheat.winter,0,0.0,1.0,424.4,599.549,-175.149,15.08,29.67182,-5.96304,Loam
12900.0,0.0155,39.8,-90.82,maize,0,0.0,1.0,511.5,544.656,-33.156,20.68333,29.61581,6.62734,Loam
14500.0,-0.1241,40.42,-83.25,maize,0,0.0,1.0,498.6,472.837,25.763,18.16667,27.70464,4.34373,Loam
10380.0,-0.158,43.63,-80.03,maize,0,0.0,1.0,494.7,472.374,22.326,16.58333,27.52769,5.4467,Loam
3490.0,0.0745,45.2,9.68,maize,0,0.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
6300.0,-0.1587,45.12,-73.83,maize,0,0.0,1.0,666.3,425.557,240.743,12.08571,26.04839,-4.40017,Sandy loam
2804.0,0.6327,-11.9,33.59,maize,0,0.0,1.0,958.4,738.978,219.422,24.01429,27.28121,11.99453,Sandy clay loam
3920.0,-0.1046,35.65,107.85,maize,1,0.0,1.0,337.8,450.882,-113.082,17.22,28.89948,2.38381,Loam
3497.0,0.1719,35.54,-98.01,wheat.winter,0,0.0,1.0,570.2,662.104,-91.904,17.01111,31.2492,-2.59676,Loam
2120.0,-0.6415,-0.75,37.75,maize,0,0.0,1.0,630.9,774.199,-143.299,23.7,32.22831,17.98771,Clay loam
10000.0,0.66,32.53,-83.85,maize,0,0.0,1.0,468.0,659.161,-191.161,24.13333,34.95042,12.99181,Sandy loam
10491.30331,0.1091,40.52,-98.06,maize,0,0.0,1.0,530.0,525.675,4.325,19.0,31.65058,4.48831,Loam
4930.0,0.0629,52.83,-110.86,barley.spring,0,0.0,1.0,248.6,405.864,-157.264,15.12,26.13615,3.98115,Loam
7700.0,0.0649,31.38,72.03,maize,0,1.0,1.0,202.1,384.957,-182.857,31.72,41.81672,19.74682,Loam
6080.0,-0.0197,38.0,-84.5,maize,0,0.0,1.0,440.8,546.337,-105.537,21.26667,31.14711,6.27729,Loam
7035.0,0.0067,41.12,-96.5,maize,0,0.0,1.0,1027.5,504.866,522.634,18.36667,29.26888,4.1768,Loam
3351.0,-0.3659,4.72,7.02,rice,0,0.0,1.0,1747.3,515.36,1231.94,26.22,29.49873,20.22633,Loam
7800.0,0.1923,45.87,-81.92,maize,0,0.0,1.0,422.6,501.535,-78.935,12.43333,23.78939,2.99278,Loam
11050.0,-0.0081,38.08,-86.15,maize,0,0.0,1.0,595.3,501.298,94.002,19.96667,30.12658,7.14011,Loam
3581.0,-0.3753,53.42,-113.55,barley.spring,0,0.0,1.0,337.9,375.39,-37.49,12.76,22.70442,2.8135,Loam
11756.0,-0.1007,40.65,-104.98,maize,0,0.0,1.0,223.0,576.644,-353.644,14.8,31.98261,-5.42037,Loam
1360.0,-0.8235,-0.75,37.75,maize,0,0.0,1.0,630.9,774.199,-143.299,23.7,32.22831,17.98771,Clay loam
4636.0,0.0457,35.32,106.07,wheat.winter,0,0.0,1.0,404.9,518.848,-113.948,8.25,22.97164,-11.51113,Loam
13900.0,-0.0576,40.42,-83.25,maize,0,0.0,1.0,487.1,527.38,-40.28,20.1,30.3156,5.52771,Loam
1080.0,-0.0648,38.47,-101.75,wheat.winter,0,0.0,1.0,404.7,614.157,-209.457,12.25,33.63147,-11.19496,Loam
2574.0,0.0629,37.87,-84.25,soybean,1,0.0,1.0,382.5,431.468,-48.968,20.98,28.42663,8.91625,Loam
4950.0,0.2424,38.0,-84.5,maize,0,0.0,1.0,640.3,523.89,116.41,20.73333,30.31787,10.0655,Loam
8680.0,-0.6532,44.87,20.33,maize,0,0.0,1.0,201.1,556.621,-355.521,19.92857,32.23464,10.08076,Loam
1701.0,0.3333,41.8,1.12,barley.winter,0,0.0,1.0,215.3,475.366,-260.066,15.17143,28.85815,-1.6621,Loam
9050.0,-0.2022,42.75,-76.58,maize,0,0.0,1.0,483.9,534.888,-50.988,16.14286,30.41045,1.28876,Loam
3860.0,-0.2461,35.65,107.85,wheat.winter,1,0.0,1.0,404.3,564.901,-160.601,11.98,27.01016,-5.64472,Loam
5162.0,-0.1833,-0.52,37.27,maize,0,0.0,1.0,659.4,732.25,-72.85,20.875,31.60278,15.39401,Clay
1399.0,0.1437,50.29,-107.79,wheat.spring,0,0.0,1.0,213.699996,405.5630162,-191.863,16.01999989,25.14972738,5.692740377,Loam
3570.0,-0.0252,40.83,-96.47,soybean,1,0.0,0.0,457.2,544.124,-86.924,19.51667,28.90457,6.17753,Loam
6800.0,0.0,30.98,113.93,rice,0,0.0,1.0,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
10581.0,-0.2367,-37.75,-58.3,maize,1,0.0,1.0,796.4,664.476,131.924,18.64286,28.47854,8.17972,Clay loam
6790.0,0.0309,40.83,-96.47,sorghum,1,0.0,0.0,506.3,566.006,-59.706,19.66667,33.27066,5.41519,Loam
4200.0,-0.0476,30.9,75.8,wheat.winter,0,0.0,1.0,217.2000041,549.7760813,-332.576,25.60000038,38.63408833,6.036801246,Loam
4799.0,0.0404,46.4,6.23,wheat.winter,0,0.0,1.0,1117.7,503.194,614.506,8.40909,22.17702,-3.45027,Loam
5799.0,-0.0022,19.52,-98.83,wheat.winter,1,0.0,1.0,328.2,658.696,-330.496,13.5,22.96478,3.24181,Loam
5480.0,-0.3266,30.54,-96.43,sorghum,1,0.0,1.0,277.2,612.15,-334.95,26.82,37.83597,17.08463,Loam
4520.0,0.2573,51.33,-85.33,maize,0,0.0,1.0,231.9,401.124,-169.224,10.68333,22.94786,-1.89181,Clay
13700.0,-0.1241,42.95,-92.53,maize,0,0.0,1.0,675.6,494.83,180.77,17.95,28.69841,3.66189,Loam
8473.0,-0.3963,34.3,-86.02,maize,0,0.0,1.0,724.0,628.795,95.205,21.78333,31.13493,6.42071,Loam
5610.0,0.0018,28.67,77.2,wheat.winter,0,0.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
7994.0,-0.0308,-29.53,30.28,maize,0,0.0,1.0,870.6,648.925,221.675,19.25,25.95875,3.59192,Sandy clay loam
8000.0,0.025,39.8,-90.82,maize,0,0.0,1.0,386.7,569.084,-182.384,20.98333,33.27053,6.80028,Loam
2561.0,0.1995,41.17,0.83,barley.winter,0,0.0,1.0,124.2,434.68,-310.48,19.52857,29.1862,6.46199,Loam
8137.622732,0.0744,40.52,-98.06,maize,0,0.0,1.0,600.3,536.187,64.113,18.8,30.63168,4.48174,Loam
1460.0,-0.0616,37.99,-100.82,soybean,1,0.0,1.0,311.7,469.59,-157.89,20.02,31.78592,3.43443,Sandy loam
2354.0,-0.2727,37.77,-4.52,wheat.winter,1,0.0,1.0,387.6,399.933,-12.333,15.85714,26.47265,3.55443,Clay loam
2550.0,0.5969,-14.93,34.88,maize,1,0.0,1.0,861.9000053,929.3934267,-67.493,28.9749999,28.98434041,16.10986427,Sandy clay loam
4080.0,-0.098,25.0,88.0,rice,1,0.0,1.0,1135.4,429.336,706.064,27.26,33.99582,17.93997,Loam
4142.0,-0.275,-29.53,30.28,maize,0,0.0,1.0,623.3,680.353,-57.053,18.55,25.12132,3.03518,Sandy clay loam
2197.0,0.1962,37.77,-4.52,wheat.winter,1,0.0,1.0,261.3,420.519,-159.219,16.64286,29.39053,4.33515,Clay loam
5350.0,-0.0935,14.17,121.23,rice,0,0.0,1.0,2218.3,791.67,1426.63,27.7,33.66911,23.56166,Loam
5100.0,0.0196,40.16,16.65,wheat.winter,0,0.0,1.0,557.0,684.918,-127.918,20.72222,26.24189,4.88006,Loam
203.0,6.2167,37.72,140.38,soybean,0,0.0,0.0,610.2,349.155,261.045,21.9,30.13194,15.48094,Loam
3328.0,0.1085,34.3,-86.02,soybean,0,0.0,1.0,884.2,513.111,371.089,19.98333,33.63775,0.96998,Loam
8850.0,0.0079,25.45,78.55,wheat.winter,1,0.0,1.0,19.9,296.541,-276.641,24.475,28.82916,9.5637,Sandy clay loam
1804.0,0.1973,46.82,-100.88,sunflower,0,0.0,1.0,334.7,470.778,-136.078,15.01667,30.31299,-0.20279,Loam
4795.0,-0.166,40.53,-3.33,barley.winter,0,0.0,1.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
2760.0,-0.087,47.46,-99.12,soybean,0,0.0,1.0,347.1,476.438,-129.338,15.2,29.3754,-2.51616,Loam
238.0,2.5252,46.82,-100.88,sunflower,0,0.0,1.0,205.4,469.257,-263.857,16.25,32.35002,-0.99539,Loam
3198.0,-0.3974,53.42,-113.55,barley.spring,0,0.0,1.0,337.9,375.39,-37.49,12.76,22.70442,2.8135,Loam
14400.0,-0.0833,40.92,-90.72,maize,0,0.0,1.0,789.9000092,473.6726913,316.227,18.88333337,27.56902466,5.056931526,Loam
2752.0,0.0425,34.3,-86.02,soybean,0,0.0,1.0,754.5,496.409,258.091,20.43333,31.09053,3.89723,Loam
2638.0,-0.0807,-23.18,-51.18,wheat.winter,1,0.0,1.0,563.6,512.334,51.266,18.3,28.09383,12.932,Clay
2878.0,-0.1682,-17.72,31.65,maize,0,0.0,1.0,656.6,634.372,22.228,21.71667,25.62066,8.03995,Sandy clay loam
6500.0,0.0,56.5,9.57,wheat.winter,0,0.0,1.0,696.7,392.644,304.056,9.68182,24.01026,-2.20074,Sandy loam
4059.0,0.0281,40.47,-86.98,soybean,0,0.0,1.0,880.2,494.027,386.173,18.56667,29.32043,4.41404,Loam
7060.0,-0.0921,40.8,-96.67,maize,0,0.0,1.0,512.8,557.173,-44.373,19.7,32.74878,2.94235,Loam
2592.0,0.2944,-23.18,-51.18,soybean,1,0.0,1.0,1073.4,705.208,368.192,25.66667,31.14505,17.61165,Clay
266.0,0.6692,46.82,-100.88,sunflower,0,0.0,1.0,238.1,477.824,-239.724,16.48333,29.85329,-1.73499,Loam
7948.285714,0.0606,40.85,-96.47,sorghum,0,0.0,1.0,619.2,579.474,39.726,20.5,33.02875,1.94775,Loam
4644.0,0.1533,35.32,106.07,maize,0,0.0,1.0,265.3,384.166,-118.866,13.62,23.51321,-1.16091,Loam
1150.0,-0.5565,45.55,17.03,soybean,1,0.0,1.0,454.5,429.143,25.357,18.11667,27.81227,8.8751,Loam
3100.0,0.5484,39.03,-85.52,maize,0,0.0,1.0,790.5,534.921,255.579,20.88333,33.27005,7.94998,Loam
11340.0,0.0582,51.03,17.35,maize,1,0.0,1.0,403.5,428.102,-24.602,13.88571,26.64484,1.77962,Loam
10222.15806,0.0856,40.52,-98.06,maize,0,0.0,1.0,546.3,563.897,-17.597,19.8,31.05623,4.28486,Loam
2188.0,-0.0219,53.42,-113.55,barley.spring,1,0.0,1.0,405.2,391.731,13.469,13.14,23.33975,2.96978,Loam
3730.0,-0.1011,40.47,-86.98,soybean,0,0.0,1.0,543.1,505.33,37.77,18.78333,29.55469,7.80008,Loam
3845.0,0.1625,44.31,-96.79,maize,1,0.0,0.0,503.5,541.433,-37.933,17.8,29.15936,3.41993,Loam
5390.0,0.2801,38.0,-84.5,maize,0,0.0,1.0,632.1,503.966,128.134,20.15,29.33674,6.41483,Loam
2540.0,-0.0118,-35.12,141.98,wheat.winter,0,0.0,1.0,240.1,301.767,-61.667,12.42857,27.36168,4.98456,Sandy loam
2650.0,-0.1962,41.47,15.53,wheat.winter,0,0.0,1.0,475.8,547.891,-72.091,14.26667,26.57253,0.81681,Loam
2081.0,0.0,-23.18,-51.18,soybean,1,0.0,1.0,836.0,722.981,113.019,26.26667,30.57746,17.32327,Clay
6509.0,-0.0685,46.4,6.23,wheat.winter,1,0.0,1.0,1061.4,497.18,564.22,7.86364,20.22136,-3.52719,Loam
4856.0,-0.1026,35.32,106.07,wheat.winter,0,0.0,1.0,511.1,505.238,5.862,9.16,24.34224,-9.04076,Loam
7270.0,-0.1142,36.97,117.98,wheat.winter,0,0.0,1.0,712.6,580.321,132.279,13.34,28.95849,-4.75509,Loam
5328.0,0.0096,-14.49,35.25,maize,0,0.0,1.0,724.3,1020.887,-296.587,30.075,31.11509,17.37379,Clay loam
7190.0,0.0431,28.67,77.2,wheat.winter,0,0.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
3200.0,0.3063,35.18,-102.08,sorghum,0,1.0,1.0,343.2,541.615,-198.415,22.66,35.1396,12.22302,Loam
8228.0,-0.0331,34.3,-86.02,maize,0,0.0,1.0,838.3,595.544,242.756,21.96667,30.85223,9.8688,Loam
4080.0,-0.0858,64.68,25.08,barley.spring,0,0.0,1.0,296.3,295.274,1.026,12.54,22.43497,2.82579,Sandy clay loam
6500.0,-0.0308,56.5,9.57,wheat.winter,0,0.0,1.0,696.7,392.644,304.056,9.68182,24.01026,-2.20074,Sandy loam
15306.0,-0.0924,-28.92,29.55,maize,0,0.0,1.0,421.0,657.249,-236.249,8.5,21.06027,2.35728,Clay loam
2760.0,0.5507,28.64,77.16,maize,0,0.0,1.0,538.8,469.459,69.341,29.4,38.09192,19.49525,Loam
1600.0,-0.5,31.53,75.91,wheat.winter,0,0.0,1.0,195.4,569.092,-373.692,26.2,39.44091,5.65401,Loam
100.0,7.55,-24.62,150.87,maize,0,0.0,1.0,536.8,773.999,-237.199,24.57143,31.90284,11.58385,Loam
3116.0,-0.2994,64.82,-147.87,barley.spring,0,0.0,1.0,229.7,289.909,-60.209,12.16,21.97452,1.66226,Loam
2670.0,-0.0037,34.03,-83.42,wheat.winter,1,0.0,1.0,1296.3,555.58,740.72,16.125,28.72263,0.12194,Loam
2880.0,0.3576,38.47,-101.75,wheat.winter,0,0.0,1.0,536.2,579.159,-42.959,9.7,31.45011,-10.67444,Loam
15800.0,-0.1139,32.53,-83.85,maize,0,0.0,1.0,468.0,659.161,-191.161,24.13333,34.95042,12.99181,Sandy loam
7210.0,-0.1567,36.97,117.98,wheat.winter,0,0.0,1.0,712.6,580.321,132.279,13.34,28.95849,-4.75509,Loam
3152.0,0.0939,-23.18,-51.18,soybean,1,0.0,1.0,1230.7,700.486,530.214,25.85,31.07671,17.75579,Clay
4610.0,-0.0614,35.55,110.13,wheat.winter,0,0.0,1.0,463.2,597.429,-134.229,13.53,27.18334,-6.3982,Loam
1490.0,-0.1007,38.47,-101.75,wheat.winter,0,0.0,1.0,332.1,580.078,-247.978,12.44,36.90385,-10.42172,Loam
2973.0,-0.4046,48.55,-104.83,wheat.spring,0,0.0,1.0,216.399997,421.0104294,-204.61,16.51999989,31.96210701,3.589815201,Loam
2193.0,0.0,48.55,-104.83,wheat.spring,0,0.0,1.0,202.8999977,427.8275687,-224.928,16.16000023,31.34914275,0.91901933,Loam
4383.0,-0.0917,46.4,6.23,wheat.winter,0,0.0,1.0,1120.6,510.718,609.882,8.79091,22.93335,-2.29499,Loam
3200.0,-0.0313,31.53,75.91,maize,0,0.0,1.0,505.1,542.553,-37.453,30.28,38.09358,19.64371,Loam
2200.0,0.2727,31.38,72.03,maize,0,1.0,1.0,202.1,384.957,-182.857,31.72,41.81672,19.74682,Loam
3110.0,-0.1704,-35.12,141.98,wheat.winter,0,0.0,1.0,256.7,317.064,-60.364,13.1,25.37554,6.23339,Sandy loam
5896.0,-0.0619,38.0,-84.5,wheat.winter,0,0.0,1.0,596.8,540.703,56.097,13.44444,27.73237,-3.69911,Loam
2630.0,-0.0034,34.3,-86.02,soybean,0,0.0,1.0,697.1,501.529,195.571,19.78333,31.13493,3.5017,Loam
1300.0,-0.2308,-36.3,145.75,wheat.winter,0,0.0,1.0,953.5,286.068,667.432,11.07143,21.71518,3.71368,Loam
1100.0,-0.6364,31.53,75.91,wheat.winter,0,0.0,1.0,257.0,544.285,-287.285,26.63333,39.06087,6.23709,Loam
1200.0,4.1667,38.47,-101.75,sorghum,0,0.0,1.0,279.8,456.42,-176.62,19.46,33.77251,1.96164,Loam
4800.0,-0.0417,38.92,-97.65,wheat.winter,1,0.0,1.0,783.3,697.924,85.376,13.77,34.3239,-6.31866,Loam
8300.0,0.1205,31.38,72.03,maize,0,1.0,1.0,489.9,406.5,83.4,30.62,38.91278,19.24657,Loam
2280.0,0.1667,30.54,-96.43,soybean,1,0.0,1.0,251.6,538.005,-286.405,25.76,36.80729,13.65206,Loam
685.0,3.6905,41.8,1.12,barley.winter,0,0.0,1.0,158.4,488.443,-330.043,15.52857,28.29995,-1.81623,Loam
4050.0,0.0988,35.18,-102.08,sorghum,0,1.0,1.0,362.2,517.774,-155.574,21.08,31.97973,11.58635,Loam
1170.0,0.0684,35.65,107.85,soybean,1,0.0,1.0,408.3,486.98,-78.679,17.96667,29.6094,1.26928,Loam
5223.0,0.0239,51.33,-85.33,maize,0,0.0,1.0,260.5,381.57,-121.07,11.13333,23.96254,-1.04606,Clay
35226.0,0.1308,37.88,40.27,sunflower,0,0.0,0.0,21.8,436.249,-414.449,27.05,38.53233,11.99749,Clay loam
7700.0,0.0909,50.62,3.57,wheat.winter,1,0.0,1.0,717.7,420.673,297.027,12.76364,22.1966,3.17683,Loam
10203.0,-0.8432,40.52,-75.78,maize,1,0.0,0.0,762.8,531.951,230.849,17.1,30.80421,4.20473,Loam
12926.0,-0.0597,-28.92,29.55,maize,0,0.0,1.0,597.5,608.938,-11.438,6.91429,18.74532,-0.57008,Clay loam
3820.0,-0.055,64.68,25.08,barley.spring,0,0.0,1.0,413.8,278.595,135.205,11.88,20.5055,2.69999,Sandy clay loam
1140.0,0.0702,-35.12,141.98,wheat.winter,0,0.0,1.0,132.2,305.084,-172.884,12.95714,24.36088,4.4506,Sandy loam
9534.0,-0.1158,44.73,-93.12,maize,0,0.0,1.0,298.0,545.274,-247.274,18.33333,31.91642,-0.19772,Loam
11400.0,-0.0351,41.48,-84.15,maize,0,0.0,1.0,713.1,511.433,201.667,19.18333,32.73076,5.32257,Loam
1541.0,0.4893,19.52,-98.83,wheat.winter,1,0.0,1.0,401.2,689.0,-287.8,13.98571,24.52044,2.94967,Loam
4000.0,-0.05,30.9,75.8,wheat.winter,0,0.0,1.0,167.3999987,553.8121462,-386.412,26.36666648,39.83815839,4.642376807,Loam
4714.0,-0.0369,34.68,-86.87,maize,1,0.0,1.0,634.7,607.571,27.129,22.36667,33.45708,10.21842,Loam
6490.0,0.0545,35.32,106.07,maize,0,0.0,1.0,209.7000065,372.7283595,-163.028,14.08000002,24.99609172,-0.377882865,Loam
3300.0,-0.0364,53.9,-110.9,barley.spring,0,0.0,1.0,337.4,410.182,-72.782,14.56,22.69885,4.30127,Loam
406.0,0.6478,46.82,-100.88,sunflower,0,0.0,1.0,205.4,469.257,-263.857,16.25,32.35002,-0.99539,Loam
8830.0,-0.017,45.2,9.68,maize,0,0.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
10600.0,-0.1792,42.02,-93.75,maize,0,0.0,1.0,537.1,530.731,6.369,19.0,28.13734,7.24214,Loam
4400.0,0.0,45.53,17.98,maize,0,0.0,1.0,584.8,437.793,147.007,15.0,26.14322,3.2509,Loam
7690.0,-0.1678,42.02,-93.75,maize,0,1.0,1.0,721.7,470.185,251.516,18.61667,29.86553,6.86344,Loam
9410.0,-0.0457,44.75,-93.07,maize,0,0.0,1.0,380.2,512.046,-131.846,17.13333,29.65326,4.89069,Loam
2294.0,0.1282,53.42,-113.55,barley.spring,0,0.0,1.0,405.2,391.731,13.469,13.14,23.33975,2.96978,Loam
4100.0,0.0488,30.98,113.93,rice,0,0.0,1.0,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
9500.0,-0.1263,42.02,-93.75,maize,0,0.0,1.0,755.2,517.464,237.736,19.08333,28.4439,4.42841,Loam
6474.0,-0.129,34.3,-86.02,maize,0,0.0,1.0,660.3,589.067,71.233,23.05,32.42423,11.67686,Loam
8104.0,-0.0328,34.3,-86.02,maize,0,0.0,1.0,838.3,595.544,242.756,21.96667,30.85223,9.8688,Loam
3859.0,0.0332,-28.92,29.55,maize,0,0.0,1.0,525.1,679.758,-154.658,8.3,21.32608,3.09542,Clay loam
10660.0,-0.137,28.67,77.2,maize,0,0.0,1.0,560.1,444.589,115.511,30.1,41.91501,18.08905,Loam
1394.0,0.0911,35.63,-88.85,soybean,0,0.0,1.0,709.5,493.54,215.96,20.88333,31.71999,6.53102,Loam
4830.0,-0.0526,40.53,-3.33,barley.winter,0,0.0,1.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
6240.0,0.0801,45.61,17.86,wheat.winter,1,1.0,1.0,908.2,560.881,347.319,13.35455,27.77379,-1.95067,Loam
4790.0,-0.0021,8.03,39.17,wheat.winter,0,1.0,1.0,365.2,615.161,-249.961,23.4,28.63557,11.01197,Clay loam
95.0,3.4947,41.8,1.12,barley.winter,0,0.0,1.0,306.2,462.62,-156.42,16.02857,26.82376,0.76453,Loam
3565.0,0.352,-17.72,31.65,maize,0,0.0,1.0,656.6,634.372,22.228,21.71667,25.62066,8.03995,Sandy clay loam
3090.0,-0.0777,8.03,39.17,wheat.winter,0,1.0,1.0,153.8,623.009,-469.209,23.42,29.6981,9.87169,Clay loam
1509.0,0.1279,46.82,-100.88,sunflower,0,0.0,1.0,304.9,419.28,-114.38,13.9,25.52746,-1.55131,Loam
10200.0,-0.049,42.02,-93.75,maize,0,0.0,1.0,573.4,561.393,12.007,19.71667,30.13879,5.57738,Loam
9850.0,0.1421,35.25,136.22,wheat.winter,0,0.0,1.0,1358.2,551.598,806.602,12.23333,26.78815,1.57783,Loam
7060.0,-0.1176,45.3,-73.35,maize,0,0.0,1.0,544.1,464.395,79.705,15.25,26.45092,2.04168,Loam
10900.0,-0.1468,8.18,38.85,maize,0,0.0,1.0,409.5,807.755,-398.255,19.6125,28.52661,11.30607,Clay loam
4545.0,0.0343,34.3,-86.02,maize,0,0.0,1.0,542.6,642.077,-99.477,22.13333,35.02888,6.68193,Loam
5990.0,0.2571,35.18,-102.08,sorghum,0,0.0,1.0,354.8,541.191,-186.391,22.78,32.22011,12.20282,Loam
3000.0,0.1033,8.13,39.22,wheat.winter,0,1.0,1.0,365.199995,615.1607058,-249.961,23.39999962,28.63557483,11.01196781,Clay loam
4520.0,0.1416,40.8,-96.67,maize,0,0.0,1.0,355.8,548.01,-192.21,20.76667,32.67062,4.19659,Loam
2930.0,-0.2901,28.63,77.15,maize,0,0.0,0.0,410.0,475.816,-65.816,30.7,38.48885,17.90754,Loam
6494.0,-0.3563,43.3,-89.35,maize,0,0.0,1.0,720.8,421.178,299.622,16.55,27.59575,2.14545,Loam
13441.0,-0.3062,-28.92,29.55,maize,0,0.0,1.0,572.9,644.565,-71.665,7.91429,18.50414,1.49847,Clay loam
1630.0,-0.4479,45.7,-118.6,wheat.winter,0,0.0,1.0,517.0,657.362,-140.362,7.13636,29.28298,-5.33476,Loam
4676.0,-0.0406,-0.52,37.27,maize,0,0.0,1.0,565.7,780.391,-214.691,21.325,30.64233,15.96019,Clay
2390.0,-0.3598,40.8,-96.67,soybean,0,0.0,1.0,1027.5,504.866,522.634,18.36667,29.26888,4.1768,Loam
5645.0,-0.0432,41.82,1.28,barley.winter,0,0.0,1.0,426.5,477.839,-51.339,11.07143,23.15223,1.87405,Loam
647.0,0.2736,32.53,-83.85,cotton,1,0.0,1.0,538.9,694.513,-155.613,22.28571,35.00684,5.9839,Sandy loam
3699.0,-0.1757,47.17,-118.31,barley.spring,0,0.0,1.0,15.1,435.046,-419.946,17.66,33.13527,4.64366,Loam
2300.0,0.6087,38.47,-101.75,sorghum,0,0.0,1.0,233.8,445.553,-211.753,19.76,34.37559,1.48564,Loam
3840.0,0.0156,28.63,77.18,maize,1,0.0,1.0,560.1,444.589,115.511,30.1,41.91501,18.08905,Loam
13606.0,-0.2078,40.65,-104.98,maize,0,0.0,1.0,253.0,566.023,-313.023,14.88571,29.96927,-3.21418,Loam
6242.0,-0.0287,46.4,6.23,wheat.winter,1,0.0,1.0,1160.6,530.791,629.809,8.79091,23.65846,-7.58298,Loam
6785.0,0.0402,40.65,-104.98,maize,0,0.0,1.0,253.0,566.023,-313.023,14.88571,29.96927,-3.21418,Loam
3700.0,-0.7811,45.7,-118.6,barley.spring,0,0.0,1.0,385.5,560.195,-174.695,6.55,26.27565,-4.93384,Loam
1983.0,0.0177,34.3,-86.02,soybean,0,0.0,1.0,483.4,530.454,-47.054,20.53333,35.02888,2.76552,Loam
3614.0,-0.0523,41.8,1.12,barley.winter,0,0.0,1.0,201.1,482.803,-281.703,16.21429,28.46006,2.45313,Loam
9518.0,-0.2095,-28.92,29.55,maize,0,0.0,1.0,332.3,697.401,-365.101,8.31429,21.2642,1.92811,Clay loam
12300.0,-0.065,31.68,121.56,rice,0,0.0,1.0,838.1,440.514,397.586,24.72,31.38759,17.53496,Loam
3883.0,0.0868,49.86,-99.96,barley.spring,0,0.0,1.0,237.8,424.268,-186.468,16.24,28.2471,4.70785,Loam
2830.0,-0.0212,-0.75,37.75,maize,0,1.0,1.0,555.7,775.185,-219.485,23.725,32.92098,18.02618,Clay loam
4992.0,-0.3814,53.42,-113.55,barley.spring,0,0.0,1.0,337.9,375.39,-37.49,12.76,22.70442,2.8135,Loam
2220.0,-0.0225,-35.12,141.98,wheat.winter,0,0.0,1.0,276.4,302.596,-26.196,13.58571,23.44457,7.46996,Sandy loam
7100.0,-0.0845,42.02,-93.75,maize,0,0.0,1.0,575.9,530.771,45.129,18.75,29.1432,6.40126,Loam
